OPEID,School Name,City,State,Year,Foreign Gift Received Date,Foreign Gift Amount,Adjusted to 2013 Dollars,Gift Type,Country of Giftor,Giftor Name,Comments
131500,"University of California, Los Angeles",Los Angeles,CA,2012,5/28/12,$250.00 ,$253.70 ,Monetary Gift,JAPAN,,
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,2012,9/7/12,"$228,903.00 ",,Contract,SOUTH KOREA,Korea Institute of Machinery & Mate,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/29/12,$250.00 ,$253.70 ,Monetary Gift,ENGLAND,,
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,1996,9/7/12,"$441,889.00 ",,Contract,SWITZERLAND,"Hoffman-Laroche, Inc",
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,1997,9/7/12,"$123,772.00 ",,Contract,JAPAN,Toyota Boshoku Corp,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/24/12,$250.00 ,$253.70 ,Monetary Gift,ENGLAND,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,3/17/12,$250.00 ,$253.70 ,Monetary Gift,JAPAN,,
199900,University of Louisville,Louisville,KY,2004,9/4/12,"$118,335.00 ",,Contract,ENGLAND,University of Bristol,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,2/4/12,$250.00 ,$253.70 ,Monetary Gift,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,1/2/12,$250.00 ,$253.70 ,Monetary Gift,AUSTRALIA,,
199900,University of Louisville,Louisville,KY,2012,2/23/12,$260.00 ,$263.85 ,Monetary Gift,CANADA,Joanne McKinley-Molodynia,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/30/12,$300.00 ,$304.44 ,Monetary Gift,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,6/11/12,$350.00 ,$355.18 ,Monetary Gift,AUSTRALIA,,
207700,Johns Hopkins University,Baltimore,MD,2012,3/31/12,$410.00 ,$416.07 ,Monetary Gift,TAIWAN,,
262700,Princeton University,Princeton,NJ,2012,5/30/12,$449.00 ,$455.65 ,Monetary Gift,ENGLAND,Princeton Charitable Foundation Ltd,
207700,Johns Hopkins University,Baltimore,MD,2012,10/1/12,$471.00 ,$477.97 ,Monetary Gift,INDONESIA,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,6/29/12,$500.00 ,$507.40 ,Monetary Gift,ENGLAND,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,6/25/12,$500.00 ,$507.40 ,Monetary Gift,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,5/22/12,$500.00 ,$507.40 ,Monetary Gift,SOUTH KOREA,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,5/2/12,$500.00 ,$507.40 ,Monetary Gift,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/23/12,$500.00 ,$507.40 ,Monetary Gift,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,3/27/12,$500.00 ,$507.40 ,Monetary Gift,ENGLAND,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,2/8/12,$500.00 ,$507.40 ,Monetary Gift,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,1/29/12,$500.00 ,$507.40 ,Monetary Gift,ENGLAND,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,1/4/12,$500.00 ,$507.40 ,Monetary Gift,ENGLAND,,
207700,Johns Hopkins University,Baltimore,MD,2012,4/30/12,$575.00 ,$583.51 ,Monetary Gift,AUSTRALIA,,
212100,Babson College,Babson Park,MA,2009,8/31/12,"$104,570.00 ",,Contract,FRANCE,HEC,
212100,Babson College,Babson Park,MA,2009,8/31/12,"$400,030.00 ",,Contract,INDONESIA,Agung Podomore Group,
262700,Princeton University,Princeton,NJ,2012,2/9/12,$755.00 ,$766.18 ,Monetary Gift,ENGLAND,Princeton Charitable Foundation Ltd,
212100,Babson College,Babson Park,MA,2009,8/30/12,"$166,666.00 ",,Contract,COLOMBIA,Universidad Autonoma de Manizales,
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,1995,8/30/12,"$103,827.00 ",,Contract,SWITZERLAND,Osteology Foundation,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,6/30/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,ENGLAND,,
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,1997,8/29/12,"$131,903.00 ",,Contract,FRANCE,"AB Science, S.A.",
131500,"University of California, Los Angeles",Los Angeles,CA,2012,6/28/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,5/31/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,1997,8/27/12,"$149,894.00 ",,Contract,JAPAN,Japan Foundation,
353500,Vanderbilt University,Nashville,TN,2003,8/27/12,"$4,169,263.00 ",,Contract,UNITED ARAB EMIRATES,ABU DHABI EDUCATION COUNCIL,
353500,Vanderbilt University,Nashville,TN,2003,8/26/12,"$2,580,090.00 ",,Contract,UNITED ARAB EMIRATES,ABU DHABI EDUCATION COUNCIL,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/5/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/5/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
282300,Saint John's University,Jamaica,NY,2006,8/21/12,"$149,980.00 ",,Contract,ITALY,Euro Master Studies S.r.l,
132000,"University of California, Santa Barbara",Santa Barbara,CA,1992,8/21/12,"$1,310,000.00 ",,Contract,JAPAN,Mitsubishi Group,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/5/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
282300,Saint John's University,Jamaica,NY,2006,8/20/12,"$99,069.00 ",,Contract,NORWAY,University of Stavanger,
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,2004,8/16/12,"$257,720.00 ",,Contract,FRANCE,Ipsen Pharma SAS,
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,2004,8/14/12,"$613,646.00 ",,Contract,JAPAN,"Eisai Company, Ltd.",
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,1997,8/14/12,"$101,550.00 ",,Contract,CANADA,"MD Primer, Inc",
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,1997,8/14/12,"$101,550.00 ",,Contract,SWITZERLAND,Actelion,
192800,Kansas State University,Manhattan,KS,2004,8/13/12,"$1,904,262.00 ",,Contract,ECUADOR,SENESCTY/Ministry of Education,"The purpose of the foreign gift/contract reported here is to prepare 3,000 educators from the country of Ecuador to become highly qualified teachers of the English language to students who are learning English as a second language. The overarching participant goals of this Go Teacher program include: 1) Interact in an extensive English learning environment in a native English-speaking context, 2) Achieve advanced levels of English competency to support their teaching of English to students in Ecuador, and 3) Gain the knowledge and skills needed to be highly effective teachers of English. "
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/3/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/3/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
282300,Saint John's University,Jamaica,NY,2006,8/6/12,"$225,074.00 ",,Contract,ITALY,Euro Master Studies S.r.l,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/2/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
131400,"University of California, Irvine",Irvine,CA,2001,8/3/12,"$264,293.00 ",,Contract,ENGLAND,University of Leeds,
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,2004,8/3/12,"$136,000.00 ",,Contract,JAPAN,Toyota Engineering & Manufacturing,
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,2004,8/3/12,"$379,207.00 ",,Contract,JAPAN,Toyota Engineering & Manufacturing,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/2/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/2/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/2/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/2/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/2/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/2/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/2/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/2/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/2/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/2/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/2/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/2/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/2/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/2/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/2/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/2/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/2/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/2/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/2/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/2/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
189200,University of Iowa,Iowa City,IA,2005,8/1/12,"$576,188.00 ",,Contract,HONG KONG,Polynoma LLC,
252000,Washington University in St. Louis,St Louis,MO,1988,8/1/12,"$266,116.00 ",,Contract,CHINA,China Cable Network,
191500,Fort Hays State University,Hays,KS,2008,7/31/12,"$3,685,706.00 ",,Contract,CHINA,Zhengzhou University,
191500,Fort Hays State University,Hays,KS,2008,7/31/12,"$1,033,559.00 ",,Contract,CHINA,Shenyang Normal University,
191500,Fort Hays State University,Hays,KS,2000,7/31/12,"$290,310.00 ",,Contract,MALAYSIA,Maxwell University,
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,1997,7/31/12,"$160,209.00 ",,Contract,BELGIUM,UCB Pharma,
215500,Harvard University,Cambridge,MA,2007,7/27/12,"$508,446.00 ",,Contract,SAUDI ARABIA,,
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,2012,7/26/12,"$175,531.00 ",,Contract,SOUTH KOREA,Academy of Korean Studies,
369600,University of Vermont and State Agricultural College,Burlington,VT,2003,7/26/12,"$422,850.00 ",,Contract,COLOMBIA,CIAT - Intl Ctr for Tropical Agricu,
212100,Babson College,Babson Park,MA,2009,7/25/12,"$117,891.00 ",,Contract,SWITZERLAND,Novartis International AG,
212100,Babson College,Babson Park,MA,2009,7/24/12,"$21,600.00 ",,Contract,CHILE,Universidad del Desarrollo,
108100,Arizona State University,Tempe,AZ,2001,7/23/12,"$39,363.00 ",,Contract,KAZAKHSTAN,JSC Center for International Prog.,
212100,Babson College,Babson Park,MA,2009,7/20/12,"$80,223.00 ",,Contract,THE NETHERLANDS,DSM Business Support BV,
159800,University of Georgia,Athens,GA,2005,7/20/12,"$275,796.00 ",,Contract,CANADA,University of British Columbia,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/2/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/2/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,2004,7/16/12,"$124,001.00 ",,Contract,JAPAN,Toyota Engineering & Manufacturing,
374900,George Mason University,Fairfax,VA,2012,7/12/12,"$334,159.00 ",,Contract,SOUTH KOREA,KEPCO Intl Nuclear Graduate School,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/2/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,2004,7/10/12,"$147,763.00 ",,Contract,ENGLAND,GlaxoSmithKline,
189200,University of Iowa,Iowa City,IA,2000,7/9/12,"$1,808,569.00 ",,Contract,JAPAN,Toyota Motor Engineeting & Manufact,
144500,Georgetown University,Washington,DC,2012,7/6/12,"$576,400.00 ",,Contract,SOUTH KOREA,SK Group,"8) SK Group (South Korea) - $576,400 for a custom business education program."
212100,Babson College,Babson Park,MA,2009,7/6/12,"$140,000.00 ",,Contract,CHINA,Xiamen University,
189200,University of Iowa,Iowa City,IA,2005,7/3/12,"$399,757.00 ",,Contract,SWITZERLAND,Novartis Corporation,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/2/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
221900,Tufts University,Medford,MA,2006,7/2/12,"$323,545.00 ",,Contract,ENGLAND,Overseas Development Institute,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/2/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
215500,Harvard University,Cambridge,MA,2012,7/1/12,"$481,367.00 ",,Contract,SOUTH KOREA,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/2/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/2/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/2/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,JAPAN,,
177400,University of Chicago (The),Chicago,IL,2012,1/10/12,"$1,000.00 ","$1,014.81 ",Monetary Gift,ENGLAND,,
207700,Johns Hopkins University,Baltimore,MD,2012,4/30/12,"$1,185.00 ","$1,202.55 ",Monetary Gift,SPAIN,,
207700,Johns Hopkins University,Baltimore,MD,2012,1/30/12,"$1,524.00 ","$1,546.57 ",Monetary Gift,GERMANY,,
207700,Johns Hopkins University,Baltimore,MD,2012,1/30/12,"$1,685.00 ","$1,709.95 ",Monetary Gift,SINGAPORE,,
207700,Johns Hopkins University,Baltimore,MD,2012,5/31/12,"$1,700.00 ","$1,725.17 ",Monetary Gift,FRANCE,,
207700,Johns Hopkins University,Baltimore,MD,2012,2/28/12,"$1,700.00 ","$1,725.17 ",Monetary Gift,SINGAPORE,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,6/11/12,"$2,000.00 ","$2,029.62 ",Monetary Gift,JAPAN,,
181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,2012,3/2/12,"$2,113.00 ","$2,144.29 ",Monetary Gift,SWITZERLAND,Novartis Pharmaceuticals,
262700,Princeton University,Princeton,NJ,2012,4/30/12,"$2,262.00 ","$2,295.50 ",Monetary Gift,ENGLAND,Princeton Charitable Foundation Ltd,
207700,Johns Hopkins University,Baltimore,MD,2012,5/31/12,"$2,427.00 ","$2,462.94 ",Monetary Gift,THE NETHERLANDS,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,5/2/12,"$2,500.00 ","$2,537.02 ",Monetary Gift,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,5/1/12,"$2,500.00 ","$2,537.02 ",Monetary Gift,ENGLAND,,
207700,Johns Hopkins University,Baltimore,MD,2012,5/31/12,"$2,659.00 ","$2,698.38 ",Monetary Gift,CANADA,,
207700,Johns Hopkins University,Baltimore,MD,2012,7/1/12,"$3,006.00 ","$3,050.51 ",Monetary Gift,GERMANY,,
207700,Johns Hopkins University,Baltimore,MD,2012,1/30/12,"$3,280.00 ","$3,328.57 ",Monetary Gift,NORWAY,,
207700,Johns Hopkins University,Baltimore,MD,2012,8/1/12,"$3,368.00 ","$3,417.87 ",Monetary Gift,PERU,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,1/17/12,"$3,500.00 ","$3,551.83 ",Monetary Gift,ENGLAND,,
207700,Johns Hopkins University,Baltimore,MD,2012,10/1/12,"$3,662.00 ","$3,716.23 ",Monetary Gift,FRANCE,,
207700,Johns Hopkins University,Baltimore,MD,2012,12/1/12,"$3,741.00 ","$3,796.40 ",Monetary Gift,MALAYSIA,,
207700,Johns Hopkins University,Baltimore,MD,2012,6/30/12,"$4,140.00 ","$4,201.31 ",Monetary Gift,SAUDI ARABIA,,
207700,Johns Hopkins University,Baltimore,MD,2012,8/1/12,"$4,269.00 ","$4,332.22 ",Monetary Gift,AUSTRIA,,
181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,2012,7/1/12,"$5,000.00 ","$5,074.04 ",Monetary Gift,JAPAN,Millennium Pharmaceuticals,
207700,Johns Hopkins University,Baltimore,MD,2012,2/28/12,"$5,234.00 ","$5,311.51 ",Monetary Gift,FRANCE,,
207700,Johns Hopkins University,Baltimore,MD,2012,7/1/12,"$5,421.00 ","$5,501.28 ",Monetary Gift,AUSTRIA,,
144400,George Washington University,Washington,DC,2012,12/31/12,"$5,500.00 ","$5,581.45 ",Monetary Gift,SOUTH KOREA,Government of South Korean,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/27/12,"$5,985.00 ","$6,073.63 ",Monetary Gift,JAPAN,,
131500,"University of California, Los Angeles",Los Angeles,CA,2012,4/15/12,"$6,000.00 ","$6,088.85 ",Monetary Gift,BRAZIL,,
181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,2012,6/20/12,"$6,145.00 ","$6,236.00 ",Monetary Gift,JAPAN,Kirin Pharma,
207700,Johns Hopkins University,Baltimore,MD,2012,12/1/12,"$6,726.00 ","$6,825.60 ",Monetary Gift,UGANDA,,
207700,Johns Hopkins University,Baltimore,MD,2012,1/30/12,"$6,786.00 ","$6,886.49 ",Monetary Gift,AUSTRALIA,,
207700,Johns Hopkins University,Baltimore,MD,2012,1/30/12,"$8,419.00 ","$8,543.67 ",Monetary Gift,ITALY,,
215500,Harvard University,Cambridge,MA,2006,7/1/12,"$26,841.00 ",,Contract,THE NETHERLANDS,,
215500,Harvard University,Cambridge,MA,2006,7/1/12,"$252,599.00 ",,Contract,BELGIUM,,
215500,Harvard University,Cambridge,MA,2007,7/1/12,"$266,268.00 ",,Contract,ARGENTINA,,
215500,Harvard University,Cambridge,MA,2006,7/1/12,"$300,000.00 ",,Contract,INDIA,,
215500,Harvard University,Cambridge,MA,2007,7/1/12,"$337,793.00 ",,Contract,ISRAEL,,
215500,Harvard University,Cambridge,MA,2006,7/1/12,"$565,162.00 ",,Contract,CANADA,,
215500,Harvard University,Cambridge,MA,2006,7/1/12,"$640,400.00 ",,Contract,CYPRUS,,
215500,Harvard University,Cambridge,MA,2006,7/1/12,"$659,151.00 ",,Contract,CHINA,,
215500,Harvard University,Cambridge,MA,2006,7/1/12,"$1,150,164.00 ",,Contract,GERMANY,,
215500,Harvard University,Cambridge,MA,2006,7/1/12,"$2,564,673.00 ",,Contract,SWITZERLAND,,
215500,Harvard University,Cambridge,MA,2006,7/1/12,"$4,180,715.00 ",,Contract,ENGLAND,,
215500,Harvard University,Cambridge,MA,2006,7/1/12,"$5,027,437.00 ",,Contract,SPAIN,,
215500,Harvard University,Cambridge,MA,2006,7/1/12,"$5,297,940.00 ",,Contract,FRANCE,,
278500,New York University,New York,NY,2006,7/1/12,"$277,526.00 ",,Contract,GERMANY,Deutsche Gewerbehaus AG,
221900,Tufts University,Medford,MA,2006,7/1/12,"$2,920,000.00 ",,Contract,SAUDI ARABIA,ARAMCO,
221900,Tufts University,Medford,MA,2006,7/1/12,"$8,738,996.00 ",,Contract,SAUDI ARABIA,Saudi Arabian Cultural Mission,
221900,Tufts University,Medford,MA,2006,7/1/12,"$2,210,000.00 ",,Contract,LIBYA,Libyan Cultural Bureau,
221900,Tufts University,Medford,MA,2005,7/1/12,"$2,965,660.00 ",,Contract,MEXICO,Mexico,
221900,Tufts University,Medford,MA,2001,7/1/12,"$5,923,864.00 ",,Contract,CANADA,Mastercard Foundation,
221900,Tufts University,Medford,MA,1997,7/1/12,"$1,074,804.00 ",,Contract,SAUDI ARABIA,Umm-Al-Qura University,
221900,Tufts University,Medford,MA,1997,7/1/12,"$312,156.00 ",,Contract,SWITZERLAND,International Labor Organization,
221900,Tufts University,Medford,MA,2001,7/1/12,"$1,000,000.00 ",,Contract,SAUDI ARABIA,Umm-Al-Qura University,
221900,Tufts University,Medford,MA,2005,7/1/12,"$7,398,000.00 ",,Contract,SAUDI ARABIA,Saudi Arabian Cultural Mission,
374500,University of Virginia,Charlottesville,Va,1900,7/1/12,"$494,203.00 ",,Contract,RWANDA,"Republic of Rwanda, Minister of Health",Contract Start Date: 07/01/2012  Contract End Date 07/01/2017
